"dataset","seed","fold","frechet_sparse","frechet_dense","euclid_sparse","euclid_dense","n_sel","p"
"Phase",11,5,1,0.777777777777778,0.777777777777778,0.555555555555556,2,5
"Phase",12,1,0.944444444444444,0.888888888888889,0.944444444444444,0.777777777777778,2,5
"Phase",12,2,1,0.944444444444444,0.944444444444444,0.777777777777778,2,5
"Phase",12,3,1,0.944444444444444,0.888888888888889,0.888888888888889,2,5
"Phase",12,4,0.944444444444444,0.833333333333333,0.833333333333333,0.555555555555556,2,5
"Phase",12,5,1,0.944444444444444,0.833333333333333,0.722222222222222,2,5
"Phase",13,1,0.944444444444444,0.888888888888889,0.722222222222222,0.555555555555556,2,5
"Phase",13,2,1,0.944444444444444,0.888888888888889,0.888888888888889,2,5
"Phase",13,3,1,1,0.944444444444444,0.888888888888889,2,5
"Phase",13,4,0.888888888888889,0.888888888888889,0.777777777777778,0.666666666666667,2,5
"Phase",13,5,1,0.888888888888889,0.777777777777778,0.777777777777778,2,5
"Phase",14,1,1,0.833333333333333,0.944444444444444,0.722222222222222,2,5
"Phase",14,2,1,0.888888888888889,0.833333333333333,0.833333333333333,4,5
"Phase",14,3,0.944444444444444,0.944444444444444,0.777777777777778,0.555555555555556,2,5
"Phase",14,4,1,0.888888888888889,0.777777777777778,0.555555555555556,2,5
"Phase",14,5,0.888888888888889,0.833333333333333,0.777777777777778,0.444444444444444,2,5
"Phase",15,1,0.944444444444444,0.833333333333333,0.888888888888889,0.611111111111111,2,5
"Phase",15,2,1,0.944444444444444,0.777777777777778,0.555555555555556,2,5
"Phase",15,3,0.944444444444444,0.888888888888889,0.833333333333333,0.611111111111111,2,5
"Phase",15,4,1,0.944444444444444,0.722222222222222,0.388888888888889,2,5
"Phase",15,5,1,0.833333333333333,0.888888888888889,0.555555555555556,2,5
"Phase",16,1,0.888888888888889,0.888888888888889,0.666666666666667,0.666666666666667,2,5
"Phase",16,2,1,0.944444444444444,1,0.777777777777778,2,5
"Phase",16,3,1,0.833333333333333,0.777777777777778,0.666666666666667,2,5
"Phase",16,4,0.888888888888889,0.833333333333333,1,0.888888888888889,2,5
"Phase",16,5,1,0.833333333333333,0.777777777777778,0.666666666666667,2,5
"Phase",17,1,0.944444444444444,0.777777777777778,0.888888888888889,0.722222222222222,2,5
"Phase",17,2,1,0.833333333333333,0.777777777777778,0.666666666666667,5,5
"Phase",17,3,1,0.888888888888889,0.833333333333333,0.666666666666667,2,5
"Phase",17,4,0.888888888888889,0.944444444444444,0.833333333333333,0.666666666666667,2,5
"Phase",17,5,0.944444444444444,0.888888888888889,0.777777777777778,0.722222222222222,2,5
"Phase",18,1,0.888888888888889,0.833333333333333,0.722222222222222,0.555555555555556,2,5
"Phase",18,2,1,0.944444444444444,0.944444444444444,0.777777777777778,2,5
"Phase",18,3,0.944444444444444,0.944444444444444,0.888888888888889,0.833333333333333,3,5
"Phase",18,4,1,0.944444444444444,0.888888888888889,0.777777777777778,2,5
"Phase",18,5,1,0.833333333333333,0.833333333333333,0.666666666666667,2,5
"Phase",19,1,1,0.944444444444444,0.888888888888889,0.666666666666667,5,5
"Phase",19,2,0.944444444444444,0.777777777777778,0.666666666666667,0.5,2,5
"Phase",19,3,0.944444444444444,0.944444444444444,0.944444444444444,0.833333333333333,2,5
"Phase",19,4,0.888888888888889,0.666666666666667,0.777777777777778,0.555555555555556,2,5
"Phase",19,5,0.944444444444444,0.888888888888889,0.666666666666667,0.722222222222222,2,5
"Phase",20,1,1,1,0.666666666666667,0.555555555555556,5,5
"Phase",20,2,1,0.777777777777778,0.833333333333333,0.777777777777778,2,5
"Phase",20,3,1,0.944444444444444,0.666666666666667,0.611111111111111,2,5
"Phase",20,4,1,0.833333333333333,0.666666666666667,0.444444444444444,2,5
"Phase",20,5,0.944444444444444,0.888888888888889,0.888888888888889,0.833333333333333,2,5
"Phase_nowarp",1,1,1,1,1,1,2,5
"Phase_nowarp",1,2,1,1,1,1,2,5
"Phase_nowarp",1,3,1,1,1,1,2,5
"Phase_nowarp",1,4,1,0.944444444444444,1,1,2,5
"Phase_nowarp",1,5,1,1,1,1,4,5
"Phase_nowarp",2,1,1,0.944444444444444,1,1,2,5
"Phase_nowarp",2,2,1,0.944444444444444,1,1,5,5
"Phase_nowarp",2,3,1,1,1,1,5,5
"Phase_nowarp",2,4,1,0.944444444444444,1,1,5,5
"Phase_nowarp",2,5,1,1,1,1,2,5
"Phase_nowarp",3,1,1,1,1,1,2,5
"Phase_nowarp",3,2,1,1,1,1,5,5
"Phase_nowarp",3,3,1,1,1,1,2,5
"Phase_nowarp",3,4,0.944444444444444,0.944444444444444,1,1,2,5
"Phase_nowarp",3,5,1,0.944444444444444,1,1,2,5
"Phase_nowarp",4,1,1,1,1,0.944444444444444,2,5
"Phase_nowarp",4,2,1,1,1,1,2,5
"Phase_nowarp",4,3,1,1,1,1,2,5
"Phase_nowarp",4,4,1,0.944444444444444,1,1,2,5
"Phase_nowarp",4,5,1,0.833333333333333,1,1,2,5
"Phase_nowarp",5,1,1,1,1,1,2,5
"Phase_nowarp",5,2,1,0.944444444444444,1,0.944444444444444,2,5
"Phase_nowarp",5,3,1,0.944444444444444,1,1,4,5
"Phase_nowarp",5,4,1,0.944444444444444,1,1,3,5
"Phase_nowarp",5,5,1,0.944444444444444,1,1,2,5
"Phase_nowarp",6,1,1,1,1,1,2,5
"Phase_nowarp",6,2,1,1,1,1,2,5
"Phase_nowarp",6,3,1,0.944444444444444,1,1,5,5
"Phase_nowarp",6,4,1,1,1,1,2,5
"Phase_nowarp",6,5,1,0.944444444444444,1,1,2,5
"Phase_nowarp",7,1,1,1,1,1,4,5
"Phase_nowarp",7,2,1,0.944444444444444,1,1,2,5
"Phase_nowarp",7,3,1,1,1,1,2,5
"Phase_nowarp",7,4,1,1,1,1,5,5
"Phase_nowarp",7,5,1,1,1,0.944444444444444,2,5
"Phase_nowarp",8,1,1,1,1,0.944444444444444,5,5
"Phase_nowarp",8,2,1,0.944444444444444,1,1,2,5
"Phase_nowarp",8,3,1,1,1,1,2,5
"Phase_nowarp",8,4,1,1,1,1,4,5
"Phase_nowarp",8,5,1,0.944444444444444,1,1,5,5
"Phase_nowarp",9,1,1,1,1,1,2,5
"Phase_nowarp",9,2,1,0.944444444444444,1,1,2,5
"Phase_nowarp",9,3,1,1,1,1,2,5
"Phase_nowarp",9,4,1,1,1,1,5,5
"Phase_nowarp",9,5,1,1,1,1,2,5
"Phase_nowarp",10,1,1,1,1,1,5,5
"Phase_nowarp",10,2,1,1,1,1,2,5
"Phase_nowarp",10,3,1,1,1,1,2,5
"Phase_nowarp",10,4,0.944444444444444,1,1,1,2,5
"Phase_nowarp",10,5,1,0.944444444444444,1,1,2,5
"Phase_nowarp",11,1,1,1,1,1,2,5
"Phase_nowarp",11,2,1,1,1,1,2,5
"Phase_nowarp",11,3,1,1,1,1,2,5
"Phase_nowarp",11,4,1,1,1,1,2,5
"Phase_nowarp",11,5,1,1,1,1,2,5
"Phase_nowarp",12,1,1,0.944444444444444,1,1,2,5
"Phase_nowarp",12,2,1,1,1,1,4,5
"Phase_nowarp",12,3,1,1,1,1,2,5
"Phase_nowarp",12,4,1,1,1,1,2,5
"Phase_nowarp",12,5,1,1,1,1,2,5
"Phase_nowarp",13,1,1,0.944444444444444,1,1,2,5
"Phase_nowarp",13,2,1,0.944444444444444,1,1,2,5
"Phase_nowarp",13,3,1,1,1,1,2,5
"Phase_nowarp",13,4,1,0.944444444444444,1,1,2,5
"Phase_nowarp",13,5,1,1,1,1,2,5
"Phase_nowarp",14,1,1,1,1,1,2,5
"Phase_nowarp",14,2,1,0.944444444444444,1,1,2,5
"Phase_nowarp",14,3,1,1,1,1,2,5
"Phase_nowarp",14,4,1,0.944444444444444,1,1,2,5
"Phase_nowarp",14,5,1,1,1,1,5,5
"Phase_nowarp",15,1,1,1,1,1,2,5
"Phase_nowarp",15,2,1,0.944444444444444,1,1,2,5
"Phase_nowarp",15,3,1,1,1,1,2,5
"Phase_nowarp",15,4,1,1,1,1,2,5
"Phase_nowarp",15,5,1,1,1,1,5,5
"Phase_nowarp",16,1,1,0.944444444444444,1,1,2,5
"Phase_nowarp",16,2,0.944444444444444,0.944444444444444,1,1,2,5
"Phase_nowarp",16,3,1,1,1,1,2,5
"Phase_nowarp",16,4,1,0.944444444444444,1,1,2,5
"Phase_nowarp",16,5,1,1,1,0.944444444444444,2,5
"Phase_nowarp",17,1,1,0.944444444444444,1,0.944444444444444,5,5
"Phase_nowarp",17,2,1,1,1,1,2,5
"Phase_nowarp",17,3,1,0.944444444444444,1,1,2,5
"Phase_nowarp",17,4,1,1,1,1,2,5
"Phase_nowarp",17,5,1,1,1,1,2,5
"Phase_nowarp",18,1,1,1,1,0.944444444444444,2,5
"Phase_nowarp",18,2,1,0.944444444444444,1,1,2,5
"Phase_nowarp",18,3,1,1,1,1,2,5
"Phase_nowarp",18,4,1,1,1,1,2,5
"Phase_nowarp",18,5,1,1,1,1,2,5
"Phase_nowarp",19,1,1,1,1,1,2,5
"Phase_nowarp",19,2,1,1,1,1,2,5
"Phase_nowarp",19,3,1,1,1,1,5,5
"Phase_nowarp",19,4,1,1,1,1,2,5
"Phase_nowarp",19,5,1,1,1,1,2,5
"Phase_nowarp",20,1,1,1,1,1,4,5
"Phase_nowarp",20,2,1,1,1,1,2,5
"Phase_nowarp",20,3,1,1,1,1,2,5
"Phase_nowarp",20,4,1,1,1,0.944444444444444,2,5
"Phase_nowarp",20,5,1,0.944444444444444,1,1,5,5
"HighDim20",1,1,1,0.888888888888889,1,0.888888888888889,2,20
"HighDim20",1,2,0.888888888888889,0.944444444444444,0.888888888888889,0.722222222222222,20,20
"HighDim20",1,3,0.944444444444444,0.944444444444444,0.944444444444444,0.722222222222222,2,20
"HighDim20",1,4,1,0.833333333333333,0.833333333333333,0.777777777777778,2,20
"HighDim20",1,5,1,0.944444444444444,0.944444444444444,0.722222222222222,2,20
"HighDim20",2,1,0.944444444444444,0.833333333333333,1,0.555555555555556,20,20
"HighDim20",2,2,0.944444444444444,0.888888888888889,0.888888888888889,0.555555555555556,2,20
"HighDim20",2,3,0.944444444444444,0.888888888888889,0.944444444444444,0.833333333333333,2,20
"HighDim20",2,4,1,0.833333333333333,0.944444444444444,0.722222222222222,14,20
"HighDim20",2,5,1,0.944444444444444,0.833333333333333,0.777777777777778,2,20
"HighDim20",3,1,1,0.944444444444444,1,0.555555555555556,2,20
"HighDim20",3,2,0.888888888888889,0.944444444444444,0.722222222222222,0.722222222222222,2,20
"HighDim20",3,3,1,0.944444444444444,0.944444444444444,0.555555555555556,2,20
"HighDim20",3,4,0.944444444444444,0.833333333333333,0.888888888888889,0.5,2,20
"HighDim20",3,5,1,0.777777777777778,0.722222222222222,0.777777777777778,2,20
"HighDim20",4,1,1,0.944444444444444,0.833333333333333,0.833333333333333,2,20
"HighDim20",4,2,1,0.833333333333333,0.777777777777778,0.611111111111111,16,20
"HighDim20",4,3,1,0.833333333333333,0.888888888888889,0.777777777777778,15,20
"HighDim20",4,4,1,0.944444444444444,0.833333333333333,0.888888888888889,2,20
"HighDim20",4,5,1,0.944444444444444,0.888888888888889,0.722222222222222,15,20
"HighDim20",5,1,1,0.777777777777778,0.888888888888889,0.722222222222222,2,20
"HighDim20",5,2,1,0.777777777777778,0.888888888888889,0.722222222222222,2,20
"HighDim20",5,3,1,0.888888888888889,1,0.555555555555556,2,20
"HighDim20",5,4,1,0.722222222222222,0.888888888888889,0.722222222222222,2,20
"HighDim20",5,5,1,0.833333333333333,1,0.555555555555556,2,20
"HighDim20",6,1,1,0.944444444444444,0.722222222222222,0.777777777777778,12,20
"HighDim20",6,2,0.944444444444444,0.888888888888889,0.944444444444444,0.666666666666667,2,20
"HighDim20",6,3,1,0.888888888888889,0.833333333333333,0.833333333333333,2,20
"HighDim20",6,4,1,0.888888888888889,0.888888888888889,0.666666666666667,2,20
"HighDim20",6,5,1,0.888888888888889,1,0.666666666666667,2,20
"HighDim20",7,1,1,0.888888888888889,0.888888888888889,0.777777777777778,2,20
"HighDim20",7,2,0.944444444444444,0.944444444444444,0.944444444444444,0.833333333333333,2,20
"HighDim20",7,3,1,1,0.833333333333333,0.777777777777778,2,20
"HighDim20",7,4,1,0.888888888888889,1,0.777777777777778,2,20
"HighDim20",7,5,1,1,0.944444444444444,0.888888888888889,2,20
"HighDim20",8,1,1,0.944444444444444,0.833333333333333,0.5,17,20
"HighDim20",8,2,1,0.888888888888889,1,0.666666666666667,2,20
"HighDim20",8,3,1,1,0.888888888888889,0.666666666666667,18,20
"HighDim20",8,4,1,0.944444444444444,0.944444444444444,0.722222222222222,20,20
"HighDim20",8,5,0.944444444444444,0.888888888888889,0.833333333333333,0.611111111111111,20,20
"HighDim20",9,1,1,0.944444444444444,0.944444444444444,0.666666666666667,2,20
"HighDim20",9,2,1,0.944444444444444,0.944444444444444,0.944444444444444,2,20
"HighDim20",9,3,1,0.833333333333333,0.944444444444444,0.777777777777778,2,20
"HighDim20",9,4,1,0.944444444444444,1,0.888888888888889,2,20
"HighDim20",9,5,0.944444444444444,0.777777777777778,0.888888888888889,0.833333333333333,2,20
"HighDim20",10,1,1,0.888888888888889,0.944444444444444,0.611111111111111,2,20
"HighDim20",10,2,1,0.888888888888889,0.888888888888889,0.722222222222222,2,20
"HighDim20",10,3,1,0.944444444444444,1,0.833333333333333,2,20
"HighDim20",10,4,1,0.888888888888889,0.944444444444444,0.833333333333333,2,20
"HighDim20",10,5,1,0.888888888888889,0.944444444444444,0.944444444444444,2,20
"HighDim20",11,1,1,0.944444444444444,1,0.611111111111111,2,20
"HighDim20",11,2,1,0.944444444444444,1,0.833333333333333,2,20
"HighDim20",11,3,1,0.888888888888889,0.722222222222222,0.722222222222222,15,20
"HighDim20",11,4,0.888888888888889,0.888888888888889,0.722222222222222,0.666666666666667,2,20
"HighDim20",11,5,1,1,0.888888888888889,0.777777777777778,16,20
"HighDim20",12,1,1,0.944444444444444,0.888888888888889,0.888888888888889,14,20
"HighDim20",12,2,1,0.888888888888889,0.944444444444444,0.611111111111111,20,20
"HighDim20",12,3,1,0.777777777777778,1,0.611111111111111,9,20
"HighDim20",12,4,1,0.944444444444444,0.888888888888889,0.722222222222222,12,20
"HighDim20",12,5,1,1,1,0.777777777777778,2,20
"HighDim20",13,1,1,0.888888888888889,1,0.722222222222222,2,20
"HighDim20",13,2,1,0.888888888888889,0.833333333333333,0.722222222222222,2,20
"HighDim20",13,3,1,0.944444444444444,1,0.722222222222222,2,20
"HighDim20",13,4,0.944444444444444,0.888888888888889,0.833333333333333,0.722222222222222,2,20
"HighDim20",13,5,1,0.888888888888889,1,0.666666666666667,2,20
"HighDim20",14,1,1,0.888888888888889,0.888888888888889,0.666666666666667,2,20
"HighDim20",14,2,1,0.833333333333333,0.722222222222222,0.777777777777778,20,20
"HighDim20",14,3,1,0.722222222222222,0.833333333333333,0.722222222222222,20,20
"HighDim20",14,4,0.888888888888889,0.5,0.888888888888889,0.611111111111111,17,20
"HighDim20",14,5,1,1,0.888888888888889,0.777777777777778,14,20
"HighDim20",15,1,1,0.944444444444444,0.944444444444444,0.722222222222222,2,20
"HighDim20",15,2,0.888888888888889,0.833333333333333,0.833333333333333,0.611111111111111,2,20
"HighDim20",15,3,1,0.888888888888889,0.888888888888889,0.666666666666667,2,20
"HighDim20",15,4,1,0.944444444444444,0.722222222222222,0.833333333333333,16,20
"HighDim20",15,5,1,0.944444444444444,0.833333333333333,0.722222222222222,20,20
"HighDim20",16,1,0.944444444444444,1,0.944444444444444,0.833333333333333,2,20
"HighDim20",16,2,0.944444444444444,0.944444444444444,0.944444444444444,0.777777777777778,2,20
"HighDim20",16,3,1,0.833333333333333,0.888888888888889,0.611111111111111,2,20
"HighDim20",16,4,1,0.888888888888889,1,0.833333333333333,2,20
"HighDim20",16,5,0.944444444444444,0.777777777777778,0.944444444444444,0.722222222222222,2,20
"HighDim20",17,1,1,0.722222222222222,1,0.444444444444444,2,20
"HighDim20",17,2,1,0.833333333333333,1,0.5,2,20
"HighDim20",17,3,1,0.944444444444444,0.833333333333333,0.833333333333333,2,20
"HighDim20",17,4,1,0.888888888888889,0.833333333333333,0.722222222222222,12,20
"HighDim20",17,5,1,0.833333333333333,0.888888888888889,0.666666666666667,2,20
"HighDim20",18,1,1,0.888888888888889,0.833333333333333,0.666666666666667,17,20
"HighDim20",18,2,1,0.777777777777778,1,0.777777777777778,2,20
"HighDim20",18,3,0.944444444444444,1,0.944444444444444,0.888888888888889,2,20
"HighDim20",18,4,1,0.833333333333333,0.888888888888889,0.888888888888889,2,20
"HighDim20",18,5,1,1,0.944444444444444,0.722222222222222,2,20
"HighDim20",19,1,1,0.888888888888889,1,0.666666666666667,2,20
"HighDim20",19,2,0.944444444444444,0.722222222222222,0.944444444444444,0.777777777777778,2,20
"HighDim20",19,3,1,0.944444444444444,0.944444444444444,0.611111111111111,2,20
"HighDim20",19,4,1,0.944444444444444,1,0.777777777777778,2,20
"HighDim20",19,5,1,0.888888888888889,1,0.666666666666667,2,20
"HighDim20",20,1,0.888888888888889,0.888888888888889,0.888888888888889,0.611111111111111,2,20
"HighDim20",20,2,0.944444444444444,0.888888888888889,0.944444444444444,0.555555555555556,2,20
"HighDim20",20,3,1,0.888888888888889,0.944444444444444,0.611111111111111,2,20
"HighDim20",20,4,1,0.888888888888889,0.888888888888889,0.722222222222222,13,20
"HighDim20",20,5,1,0.944444444444444,1,0.777777777777778,2,20
"HighDim50",1,1,1,0.944444444444444,1,0.833333333333333,2,50
"HighDim50",1,2,0.888888888888889,0.666666666666667,0.888888888888889,0.722222222222222,42,50
"HighDim50",1,3,0.944444444444444,0.833333333333333,0.944444444444444,0.611111111111111,2,50
"HighDim50",1,4,1,0.944444444444444,0.833333333333333,0.777777777777778,2,50
"HighDim50",1,5,1,0.777777777777778,0.944444444444444,0.555555555555556,2,50
"HighDim50",2,1,1,0.722222222222222,0.888888888888889,0.555555555555556,50,50
"HighDim50",2,2,0.944444444444444,0.722222222222222,0.888888888888889,0.611111111111111,44,50
"HighDim50",2,3,0.888888888888889,0.833333333333333,1,0.666666666666667,2,50
"HighDim50",2,4,1,0.722222222222222,0.833333333333333,0.611111111111111,50,50
"HighDim50",2,5,0.944444444444444,0.833333333333333,0.833333333333333,0.777777777777778,50,50
"HighDim50",3,1,1,0.833333333333333,1,0.777777777777778,2,50
"HighDim50",3,2,0.888888888888889,0.888888888888889,0.833333333333333,0.666666666666667,2,50
"HighDim50",3,3,1,0.777777777777778,0.944444444444444,0.666666666666667,2,50
"HighDim50",3,4,0.944444444444444,0.722222222222222,0.888888888888889,0.722222222222222,2,50
"HighDim50",3,5,1,0.777777777777778,0.833333333333333,0.722222222222222,12,50
"HighDim50",4,1,1,0.833333333333333,0.944444444444444,0.833333333333333,50,50
"HighDim50",4,2,1,0.666666666666667,0.777777777777778,0.5,7,50
"HighDim50",4,3,1,0.777777777777778,0.833333333333333,0.722222222222222,12,50
"HighDim50",4,4,1,0.833333333333333,0.944444444444444,0.777777777777778,7,50
"HighDim50",4,5,1,0.888888888888889,0.888888888888889,0.722222222222222,7,50
"HighDim50",5,1,1,0.722222222222222,0.888888888888889,0.722222222222222,9,50
"HighDim50",5,2,1,0.666666666666667,0.888888888888889,0.611111111111111,2,50
"HighDim50",5,3,1,0.833333333333333,1,0.833333333333333,2,50
"HighDim50",5,4,1,0.833333333333333,0.888888888888889,0.555555555555556,10,50
"HighDim50",5,5,1,0.722222222222222,1,0.666666666666667,2,50
"HighDim50",6,1,1,0.777777777777778,0.722222222222222,0.611111111111111,16,50
"HighDim50",6,2,1,0.722222222222222,0.944444444444444,0.555555555555556,15,50
"HighDim50",6,3,0.944444444444444,0.777777777777778,0.777777777777778,0.555555555555556,2,50
"HighDim50",6,4,1,0.777777777777778,0.777777777777778,0.611111111111111,15,50
"HighDim50",6,5,1,0.555555555555556,1,0.555555555555556,12,50
"HighDim50",7,1,1,0.833333333333333,0.888888888888889,0.666666666666667,2,50
"HighDim50",7,2,0.944444444444444,0.833333333333333,0.888888888888889,0.5,10,50
"HighDim50",7,3,1,0.888888888888889,0.888888888888889,0.777777777777778,8,50
"HighDim50",7,4,0.944444444444444,0.722222222222222,0.888888888888889,0.722222222222222,15,50
"HighDim50",7,5,1,0.833333333333333,0.944444444444444,0.722222222222222,12,50
"HighDim50",8,1,1,0.722222222222222,0.888888888888889,0.666666666666667,6,50
"HighDim50",8,2,1,0.722222222222222,0.833333333333333,0.722222222222222,4,50
"HighDim50",8,3,1,0.666666666666667,0.888888888888889,0.722222222222222,6,50
"HighDim50",8,4,1,0.944444444444444,0.944444444444444,0.666666666666667,8,50
"HighDim50",8,5,0.944444444444444,0.666666666666667,0.888888888888889,0.777777777777778,12,50
"HighDim50",9,1,0.944444444444444,0.722222222222222,0.833333333333333,0.722222222222222,50,50
"HighDim50",9,2,1,0.777777777777778,0.944444444444444,0.888888888888889,2,50
"HighDim50",9,3,1,0.833333333333333,1,0.777777777777778,2,50
"HighDim50",9,4,1,0.833333333333333,1,0.777777777777778,2,50
"HighDim50",9,5,0.944444444444444,0.944444444444444,0.944444444444444,0.944444444444444,8,50
"HighDim50",10,1,0.944444444444444,0.722222222222222,0.944444444444444,0.944444444444444,2,50
"HighDim50",10,2,1,0.555555555555556,1,0.722222222222222,2,50
"HighDim50",10,3,0.944444444444444,0.555555555555556,0.944444444444444,0.666666666666667,46,50
"HighDim50",10,4,1,0.777777777777778,0.944444444444444,0.666666666666667,2,50
"HighDim50",10,5,1,0.611111111111111,0.777777777777778,0.888888888888889,50,50
"HighDim50",11,1,1,0.888888888888889,1,0.777777777777778,12,50
"HighDim50",11,2,1,0.888888888888889,0.944444444444444,0.722222222222222,47,50
"HighDim50",11,3,1,0.833333333333333,0.722222222222222,0.722222222222222,9,50
"HighDim50",11,4,0.944444444444444,0.888888888888889,0.944444444444444,0.611111111111111,10,50
"HighDim50",11,5,1,0.888888888888889,0.944444444444444,0.722222222222222,17,50
"HighDim50",12,1,1,0.777777777777778,0.888888888888889,0.722222222222222,7,50
"HighDim50",12,2,1,0.888888888888889,0.944444444444444,0.611111111111111,6,50
"HighDim50",12,3,1,0.666666666666667,1,0.666666666666667,7,50
"HighDim50",12,4,1,0.722222222222222,0.888888888888889,0.611111111111111,5,50
"HighDim50",12,5,0.944444444444444,0.833333333333333,0.888888888888889,0.777777777777778,50,50
"HighDim50",13,1,1,0.888888888888889,1,0.555555555555556,2,50
"HighDim50",13,2,0.944444444444444,0.777777777777778,0.833333333333333,0.833333333333333,2,50
"HighDim50",13,3,1,0.833333333333333,1,0.777777777777778,2,50
"HighDim50",13,4,0.944444444444444,0.777777777777778,0.833333333333333,0.722222222222222,8,50
"HighDim50",13,5,1,0.666666666666667,1,0.666666666666667,2,50
"HighDim50",14,1,1,0.777777777777778,0.833333333333333,0.833333333333333,7,50
"HighDim50",14,2,1,0.833333333333333,0.777777777777778,0.833333333333333,8,50
"HighDim50",14,3,1,0.611111111111111,0.888888888888889,0.666666666666667,46,50
"HighDim50",14,4,0.888888888888889,0.777777777777778,0.888888888888889,0.666666666666667,50,50
"HighDim50",14,5,1,0.833333333333333,0.888888888888889,0.833333333333333,10,50
"HighDim50",15,1,1,0.888888888888889,0.888888888888889,0.722222222222222,6,50
"HighDim50",15,2,0.888888888888889,0.666666666666667,0.833333333333333,0.555555555555556,50,50
"HighDim50",15,3,1,0.888888888888889,0.833333333333333,0.722222222222222,47,50
"HighDim50",15,4,0.944444444444444,0.888888888888889,0.777777777777778,0.722222222222222,8,50
"HighDim50",15,5,1,0.777777777777778,0.888888888888889,0.611111111111111,8,50
"HighDim50",16,1,0.944444444444444,0.777777777777778,0.944444444444444,0.777777777777778,2,50
"HighDim50",16,2,0.944444444444444,0.666666666666667,0.944444444444444,0.777777777777778,2,50
"HighDim50",16,3,1,0.888888888888889,1,0.666666666666667,2,50
"HighDim50",16,4,1,0.888888888888889,1,0.833333333333333,2,50
"HighDim50",16,5,0.944444444444444,0.833333333333333,0.888888888888889,0.777777777777778,11,50
"HighDim50",17,1,1,0.666666666666667,1,0.555555555555556,2,50
"HighDim50",17,2,1,0.666666666666667,1,0.444444444444444,2,50
"HighDim50",17,3,0.944444444444444,0.666666666666667,0.777777777777778,0.666666666666667,9,50
"HighDim50",17,4,1,0.555555555555556,0.722222222222222,0.611111111111111,5,50
"HighDim50",17,5,1,0.611111111111111,0.944444444444444,0.666666666666667,6,50
"HighDim50",18,1,1,0.833333333333333,0.833333333333333,0.555555555555556,10,50
"HighDim50",18,2,1,0.888888888888889,1,0.666666666666667,2,50
"HighDim50",18,3,0.944444444444444,0.833333333333333,0.944444444444444,0.722222222222222,2,50
"HighDim50",18,4,1,0.833333333333333,1,0.666666666666667,2,50
"HighDim50",18,5,1,0.611111111111111,0.944444444444444,0.777777777777778,2,50
"HighDim50",19,1,1,0.777777777777778,1,0.611111111111111,2,50
"HighDim50",19,2,0.944444444444444,0.722222222222222,0.944444444444444,0.611111111111111,2,50
"HighDim50",19,3,1,0.833333333333333,0.888888888888889,0.722222222222222,7,50
"HighDim50",19,4,1,0.888888888888889,1,0.833333333333333,2,50
"HighDim50",19,5,1,0.666666666666667,1,0.611111111111111,2,50
"HighDim50",20,1,0.888888888888889,0.888888888888889,0.888888888888889,0.722222222222222,2,50
"HighDim50",20,2,0.944444444444444,0.833333333333333,0.944444444444444,0.722222222222222,2,50
"HighDim50",20,3,1,0.722222222222222,0.944444444444444,0.777777777777778,11,50
"HighDim50",20,4,1,0.833333333333333,1,0.666666666666667,2,50
"HighDim50",20,5,1,0.777777777777778,0.944444444444444,0.666666666666667,9,50
"Imbalanced",1,1,0.972222222222222,0.972222222222222,0.916666666666667,0.916666666666667,5,5
"Imbalanced",1,2,1,0.916666666666667,1,0.666666666666667,2,5
"Imbalanced",1,3,0.833333333333333,0.833333333333333,0.583333333333333,0.472222222222222,5,5
"Imbalanced",1,4,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,2,5
"Imbalanced",1,5,1,1,1,1,2,5
"Imbalanced",2,1,0.916666666666667,1,0.916666666666667,0.833333333333333,5,5
"Imbalanced",2,2,0.833333333333333,0.805555555555556,0.833333333333333,0.666666666666667,2,5
"Imbalanced",2,3,0.833333333333333,0.833333333333333,0.666666666666667,0.5,2,5
"Imbalanced",2,4,1,1,0.916666666666667,0.666666666666667,2,5
"Imbalanced",2,5,0.916666666666667,0.583333333333333,0.916666666666667,0.888888888888889,2,5
"Imbalanced",3,1,1,0.972222222222222,0.833333333333333,0.5,2,5
"Imbalanced",3,2,0.75,0.916666666666667,0.583333333333333,0.75,2,5
"Imbalanced",3,3,1,0.833333333333333,0.583333333333333,0.583333333333333,2,5
"Imbalanced",3,4,1,1,0.916666666666667,0.833333333333333,2,5
"Imbalanced",3,5,0.833333333333333,0.833333333333333,0.75,0.5,2,5
"Imbalanced",4,1,1,1,0.75,0.555555555555556,2,5
"Imbalanced",4,2,1,1,1,0.527777777777778,2,5
"Imbalanced",4,3,1,1,0.75,0.5,2,5
"Imbalanced",4,4,1,0.916666666666667,0.833333333333333,0.416666666666667,2,5
"Imbalanced",4,5,1,1,1,0.277777777777778,2,5
"Imbalanced",5,1,0.833333333333333,1,0.75,0.5,2,5
"Imbalanced",5,2,0.833333333333333,0.833333333333333,0.833333333333333,0.583333333333333,2,5
"Imbalanced",5,3,0.916666666666667,0.75,0.75,0.583333333333333,2,5
"Imbalanced",5,4,1,0.75,0.833333333333333,0.333333333333333,2,5
"Imbalanced",5,5,1,1,0.833333333333333,0.666666666666667,2,5
"Imbalanced",6,1,1,0.916666666666667,0.75,0.666666666666667,2,5
"Imbalanced",6,2,1,1,1,0.722222222222222,2,5
