"dataset","seed","fold","distance","gamma_mult","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"japanese_vowels",1,4,"MFCL",2,0.9453125,0.941137566137566,0.948051485551486,0.941137566137566,0.942040932763117,0.9453125,0.937971616476289,NA,1.65418843836959,0.73421789089818
"japanese_vowels",1,4,"MFCL",4,0.9453125,0.94284188034188,0.949978632478632,0.94284188034188,0.94386609168033,0.9453125,0.937963027071938,NA,1.62530641640124,0.7238189503427
"japanese_vowels",1,4,"MFCL",8,0.9140625,0.908831908831909,0.928037240537241,0.908831908831909,0.911239606953893,0.9140625,0.902445783967297,NA,1.582885649655,0.706731658231858
"japanese_vowels",1,5,"SFCL",0.125,0.959677419354839,0.959475608932131,0.959943977591036,0.959475608932131,0.958565385232052,0.959677419354839,0.954246919046565,NA,1.57091233865707,0.704654443845002
"japanese_vowels",1,5,"SFCL",0.25,0.967741935483871,0.969576619033141,0.968280085927145,0.969576619033141,0.968439955106622,0.967741935483871,0.963400236127509,NA,1.57193569343054,0.70496475230809
"japanese_vowels",1,5,"SFCL",0.5,0.967741935483871,0.969576619033141,0.968280085927145,0.969576619033141,0.968439955106622,0.967741935483871,0.963400236127509,NA,1.58041590578213,0.70797624302213
"japanese_vowels",1,5,"SFCL",1,0.935483870967742,0.936126172539216,0.928717796364855,0.936126172539216,0.931484779310866,0.935483870967742,0.926870622926649,NA,1.59063292572142,0.711567928647178
"japanese_vowels",1,5,"SFCL",2,0.959677419354839,0.961640111096633,0.958664021164021,0.961640111096633,0.958986986800996,0.959677419354839,0.954273914005458,NA,1.57084244196936,0.704082074329471
"japanese_vowels",1,5,"SFCL",4,0.967741935483871,0.969576619033141,0.972222222222222,0.969576619033141,0.969892601162848,0.967741935483871,0.963389430174196,NA,1.56172376799242,0.700770498112893
"japanese_vowels",1,5,"SFCL",8,0.943548387096774,0.942430154386676,0.942296918767507,0.942430154386676,0.941249367916035,0.943548387096774,0.935945686665191,NA,1.54458057848618,0.693495205359806
"japanese_vowels",1,5,"MFCL",0.125,0.935483870967742,0.942719016088581,0.940631808278867,0.942719016088581,0.939756827534605,0.935483870967742,0.92688679245283,NA,1.66239246342018,0.736305417213065
"japanese_vowels",1,5,"MFCL",0.25,0.92741935483871,0.932058480971524,0.932647907647908,0.932058480971524,0.930016319000993,0.92741935483871,0.917699115044248,NA,1.66204910729822,0.736270926221503
"japanese_vowels",1,5,"MFCL",0.5,0.92741935483871,0.940202913029,0.933241159711748,0.940202913029,0.934891035154779,0.92741935483871,0.917796110783736,NA,1.66124746780637,0.736191617592245
"japanese_vowels",1,5,"MFCL",1,0.935483870967742,0.94187726524683,0.941188441188441,0.94187726524683,0.938658823851102,0.935483870967742,0.926919110063356,NA,1.64875612158212,0.731936112945155
"japanese_vowels",1,5,"MFCL",2,0.92741935483871,0.937939073808639,0.930127606598195,0.937939073808639,0.931493355995097,0.92741935483871,0.917820324005891,NA,1.64514987908246,0.730782836569225
"japanese_vowels",1,5,"MFCL",4,0.935483870967742,0.937650212106734,0.940176925471043,0.937650212106734,0.937114461848761,0.935483870967742,0.926795070474504,NA,1.64816560292383,0.731792527977097
"japanese_vowels",1,5,"MFCL",8,0.943548387096774,0.941981991438513,0.944777344233866,0.941981991438513,0.94196516183104,0.943548387096774,0.935926773455378,NA,1.60218059191418,0.714956317340286
"japanese_vowels",2,1,"SFCL",0.125,0.969230769230769,0.97247150997151,0.970950345950346,0.97247150997151,0.971164599898378,0.969230769230769,0.965114718905139,NA,1.5552498667952,0.699056099630479
"japanese_vowels",2,1,"SFCL",0.25,0.976923076923077,0.979415954415954,0.979497354497355,0.979415954415954,0.979193273733504,0.976923076923077,0.973829016239431,NA,1.55397751786604,0.698529730589693
