"dataset","seed","fold","n_var","k_sel","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"japanese_vowels",16,4,5,3,0.953125,0.945868945868946,0.951410934744268,0.945868945868946,0.946196505020034,0.953125,0.946851211072664,NA,1.16567887110032,0.100694444444444
"japanese_vowels",16,4,6,11,0.9296875,0.922519509476031,0.931303418803419,0.922519509476031,0.920473741623812,0.9296875,0.920287849432604,NA,0.170877894573846,0.0893595041322314
"japanese_vowels",16,4,7,11,0.9296875,0.922519509476031,0.931303418803419,0.922519509476031,0.920473741623812,0.9296875,0.920287849432604,NA,0.418114387561059,0.0923295454545455
"japanese_vowels",16,4,8,1,0.96875,0.970418369874892,0.971055088702148,0.970418369874892,0.969607483230672,0.96875,0.964601769911504,NA,1.07933676234096,0.0625
"japanese_vowels",16,4,9,1,0.953125,0.952612102068624,0.958801919328235,0.952612102068624,0.953863967487156,0.953125,0.946876945424362,NA,1.61900514351144,0.09375
"japanese_vowels",16,4,10,1,0.9609375,0.965587452000495,0.961287078934138,0.965587452000495,0.962581669538191,0.9609375,0.9557827829211,NA,1.3491709529262,0.078125
"japanese_vowels",16,4,11,1,0.9609375,0.965587452000495,0.961287078934138,0.965587452000495,0.962581669538191,0.9609375,0.9557827829211,NA,1.3491709529262,0.078125
"japanese_vowels",16,4,12,5,0.953125,0.952612102068624,0.959259259259259,0.952612102068624,0.953192194752297,0.953125,0.946891639582325,NA,0.345543865666572,0.055
"japanese_vowels",16,5,1,7,0.467741935483871,0.467054986076725,0.455670255670256,0.467054986076725,0.456840698131021,0.467741935483871,0.397792494481236,NA,5.32921045375021,0.688610928242265
"japanese_vowels",16,5,2,11,0.790322580645161,0.791462663745272,0.791712454212454,0.791462663745272,0.776082606266167,0.790322580645161,0.762853990437661,NA,1.62767836294889,0.334577446014396
"japanese_vowels",16,5,3,11,0.838709677419355,0.822610059023102,0.823264698264698,0.822610059023102,0.816741511779875,0.838709677419355,0.817041682036149,NA,0.663463754413646,0.228072513996268
"japanese_vowels",16,5,4,5,0.92741935483871,0.92108575804228,0.927469135802469,0.92108575804228,0.919949447398032,0.92741935483871,0.917528820573455,NA,0.429290233734484,0.100645161290323
"japanese_vowels",16,5,5,5,0.943548387096774,0.936628186628187,0.945183629007158,0.936628186628187,0.936363482119253,0.943548387096774,0.935865228313876,NA,0.128216414920309,0.0774193548387097
"japanese_vowels",16,5,6,3,0.967741935483871,0.964917027417027,0.964748677248677,0.964917027417027,0.964121169133246,0.967741935483871,0.963381321520856,NA,0.340136664632649,0.0519713261648746
"japanese_vowels",16,5,7,3,0.935483870967742,0.930065305065305,0.931714908185496,0.930065305065305,0.930238827195349,0.935483870967742,0.926741008788125,NA,0.902803599877659,0.0913978494623656
"japanese_vowels",16,5,8,1,0.959677419354839,0.955657768157768,0.960088522588523,0.955657768157768,0.955802533036833,0.959677419354839,0.95421989219523,NA,1.39269259656898,0.0806451612903226
"japanese_vowels",16,5,9,9,0.943548387096774,0.937009749509749,0.951577662103978,0.937009749509749,0.940111994963254,0.943548387096774,0.93585574933491,NA,0.665783012379428,0.0894066109119873
"japanese_vowels",16,5,10,7,0.935483870967742,0.92775049025049,0.941476652002968,0.92775049025049,0.929550897445634,0.935483870967742,0.926703118073001,NA,0.40732698937357,0.0947992100065833
"japanese_vowels",16,5,11,7,0.943548387096774,0.937009749509749,0.947570947570948,0.937009749509749,0.937369317645413,0.943548387096774,0.935898382689609,NA,0.649117148996205,0.087228439763002
"japanese_vowels",16,5,12,7,0.935483870967742,0.926908739408739,0.938311688311688,0.926908739408739,0.925793477884981,0.935483870967742,0.926735598227474,NA,0.658018050741832,0.0944700460829493
"japanese_vowels",17,1,1,9,0.446153846153846,0.443759018759019,0.431858936270701,0.443759018759019,0.434268284050893,0.446153846153846,0.373158317706938,NA,4.42064865353701,0.675403608736942
"japanese_vowels",17,1,2,5,0.738461538461539,0.731746031746032,0.718581584680656,0.731746031746032,0.71860180336144,0.738461538461539,0.70327604726101,NA,2.78180126287511,0.353230769230769
"japanese_vowels",17,1,3,9,0.907692307692308,0.902899877899878,0.911601439496176,0.902899877899878,0.903177990631407,0.907692307692308,0.895203546956872,NA,0.511962254407127,0.145299145299145
"japanese_vowels",17,1,4,7,0.915384615384615,0.909976597476598,0.916390526684644,0.909976597476598,0.910119512353812,0.915384615384615,0.904013961605585,NA,0.458240052832251,0.12276295133438
"japanese_vowels",17,1,5,3,0.938461538461538,0.933272283272283,0.947407407407407,0.933272283272283,0.936404956135805,0.938461538461538,0.930112223640884,NA,0.908321069289163,0.109401709401709
"japanese_vowels",17,1,6,5,0.953846153846154,0.949145299145299,0.95318138651472,0.949145299145299,0.948671277734687,0.953846153846154,0.947640464523058,NA,0.353550143856277,0.0609230769230769
"japanese_vowels",17,1,7,11,0.938461538461538,0.93525641025641,0.93976948976949,0.93525641025641,0.935069638606168,0.938461538461538,0.930210709971816,NA,0.403311633259823,0.0837889383343929
"japanese_vowels",17,1,8,5,0.946153846153846,0.940598290598291,0.951851851851852,0.940598290598291,0.942985544264905,0.946153846153846,0.938868735724842,NA,0.626463864267063,0.0769230769230769
"japanese_vowels",17,1,9,3,0.953846153846154,0.954665242165242,0.955840455840456,0.954665242165242,0.954363241343931,0.953846153846154,0.947675588649628,NA,0.59766578509516,0.0683760683760684
"japanese_vowels",17,1,10,1,0.961538461538462,0.963212250712251,0.961185328832388,0.963212250712251,0.961782011936899,0.961538461538462,0.956405097250168,NA,1.32841447672733,0.0769230769230769
"japanese_vowels",17,1,11,1,0.946153846153846,0.946118233618234,0.949542660068976,0.946118233618234,0.946791899169009,0.946153846153846,0.93894256575416,NA,1.85978026741827,0.107692307692308
"japanese_vowels",17,1,12,1,0.961538461538462,0.963212250712251,0.961897579544638,0.963212250712251,0.961765908877318,0.961538461538462,0.956405097250168,NA,1.32841447672733,0.0769230769230769
"japanese_vowels",17,2,1,9,0.496124031007752,0.478023365523366,0.480153234564999,0.478023365523366,0.463992850183326,0.496124031007752,0.427097567641432,NA,3.90288056927591,0.667049478418988
"japanese_vowels",17,2,2,11,0.829457364341085,0.828673178673179,0.836897800055695,0.828673178673179,0.822441712067652,0.829457364341085,0.806596701649175,NA,1.53568866014096,0.310077519379845
"japanese_vowels",17,2,3,7,0.906976744186046,0.895701058201058,0.911472264119323,0.895701058201058,0.888271484811453,0.906976744186046,0.894334470989761,NA,1.06742960389535,0.180984021515583
