"dataset","method","family","needs_grid","seed","fold","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier","k_sel","gamma_sel","s_sel","n_sel","lambda","seconds","ok","error","lambda_method"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,1,2,0.333333333333333,0.333333333333333,0.400793650793651,0.333333333333333,0.345950345950346,0.333333333333333,0,NA,1.20263457459376,0.732977719199558,NA,1,2.23606797749979,5,1.02207200916068,0.00277113914489746,TRUE,"","rule"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,1,2,0.333333333333333,0.333333333333333,0.33968253968254,0.333333333333333,0.334887334887335,0.333333333333333,0,NA,1.10579274185521,0.668229187627692,NA,1,2.23606797749979,5,1.02207200916068,0.000279903411865234,TRUE,"","rule"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,1,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.268499815844816,0.173333333333333,5,1,1.12851884524771,2,1.02207200916068,0.0242230892181396,TRUE,"","rule"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,1,3,0.722222222222222,0.722222222222222,0.761904761904762,0.722222222222222,0.728205128205128,0.722222222222222,0.583333333333333,NA,0.709386733913118,0.411828996050174,NA,1,1.12851884524771,2,1.02207200916068,0.0159950256347656,TRUE,"","rule"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,1,3,0.833333333333333,0.833333333333333,0.849206349206349,0.833333333333333,0.837218337218337,0.833333333333333,0.75,NA,0.725717966683555,0.419640233073888,NA,1,1.12851884524771,2,1.02207200916068,0.0136449337005615,TRUE,"","rule"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,1,3,0.333333333333333,0.333333333333333,0.328571428571429,0.333333333333333,0.32983682983683,0.333333333333333,0,NA,6.60649353115331,0.84,5,1,2.23606797749979,5,1.02207200916068,0.0105810165405273,TRUE,"","rule"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,1,3,0.5,0.5,0.5,0.5,0.5,0.5,0.25,NA,0.961904846667718,0.581805381333856,NA,1,2.23606797749979,5,1.02207200916068,0.00291204452514648,TRUE,"","rule"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,1,3,0.5,0.5,0.513888888888889,0.5,0.498412698412698,0.5,0.25,NA,1.02921857120853,0.61999379581501,NA,1,2.23606797749979,5,1.02207200916068,0.000323057174682617,TRUE,"","rule"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,1,4,0.722222222222222,0.722222222222222,0.741666666666667,0.722222222222222,0.722943722943723,0.722222222222222,0.583333333333333,NA,2.29340642138899,0.382222222222222,5,1,1.12851884524771,2,1.02207200916068,0.0247468948364258,TRUE,"","rule"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,1,4,0.666666666666667,0.666666666666667,0.652777777777778,0.666666666666667,0.649206349206349,0.666666666666667,0.5,NA,0.806987288935035,0.467418885905679,NA,1,1.12851884524771,2,1.02207200916068,0.018308162689209,TRUE,"","rule"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,1,4,0.777777777777778,0.777777777777778,0.793650793650794,0.777777777777778,0.781662781662782,0.777777777777778,0.666666666666667,NA,0.679523417466987,0.39793604883787,NA,1,1.12851884524771,2,1.02207200916068,0.0140681266784668,TRUE,"","rule"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,1,4,0.444444444444444,0.444444444444444,0.462962962962963,0.444444444444444,0.425925925925926,0.444444444444444,0.166666666666667,NA,4.66156130758907,0.711111111111111,5,1,2.23606797749979,5,1.02207200916068,0.010695219039917,TRUE,"","rule"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,1,4,0.5,0.5,0.5,0.5,0.5,0.5,0.25,NA,1.05515522158914,0.642338446935002,NA,1,2.23606797749979,5,1.02207200916068,0.00290298461914062,TRUE,"","rule"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,1,4,0.5,0.5,0.509523809523809,0.5,0.502331002331002,0.5,0.25,NA,1.0635268426308,0.642920162359756,NA,1,2.23606797749979,5,1.02207200916068,0.000268936157226562,TRUE,"","rule"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,1,5,0.833333333333333,0.833333333333333,0.869047619047619,0.833333333333333,0.815628815628816,0.833333333333333,0.75,NA,0.277335802005451,0.161865569272977,9,1,1.02,2,1.02207200916068,0.0235691070556641,TRUE,"","rule"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,1,5,0.888888888888889,0.888888888888889,0.904761904761905,0.888888888888889,0.882051282051282,0.888888888888889,0.833333333333333,NA,0.665212022947807,0.358171798890908,NA,1,1.02,2,1.02207200916068,0.0160620212554932,TRUE,"","rule"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,1,5,0.833333333333333,0.833333333333333,0.869047619047619,0.833333333333333,0.815628815628816,0.833333333333333,0.75,NA,0.630996758001223,0.348694478324454,NA,1,1.02,2,1.02207200916068,0.0136358737945557,TRUE,"","rule"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,1,5,0.5,0.5,0.517460317460317,0.5,0.506604506604507,0.5,0.25,NA,4.71605182164528,0.724444444444444,5,1,2.23606797749979,5,1.02207200916068,0.0107970237731934,TRUE,"","rule"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,1,5,0.444444444444444,0.444444444444444,0.43968253968254,0.444444444444444,0.440947940947941,0.444444444444444,0.166666666666667,NA,1.05664517999965,0.643514974242113,NA,1,2.23606797749979,5,1.02207200916068,0.00263190269470215,TRUE,"","rule"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,1,5,0.5,0.5,0.462962962962963,0.5,0.462962962962963,0.5,0.25,NA,1.06449410454621,0.644940731068263,NA,1,2.23606797749979,5,1.02207200916068,0.000268936157226562,TRUE,"","rule"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,2,1,0.777777777777778,0.777777777777778,0.841269841269841,0.777777777777778,0.741025641025641,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444,1,1,1.34555653574313,2,1.02264588285275,0.0256061553955078,TRUE,"","rule"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,2,1,0.777777777777778,0.777777777777778,0.774603174603175,0.777777777777778,0.772338772338772,0.777777777777778,0.666666666666667,NA,0.668823837070261,0.378522234949468,NA,1,1.34555653574313,2,1.02264588285275,0.0168209075927734,TRUE,"","rule"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,2,1,0.777777777777778,0.777777777777778,0.866666666666667,0.777777777777778,0.75,0.777777777777778,0.666666666666667,NA,0.794380121671013,0.468094302982297,NA,1,1.34555653574313,2,1.02264588285275,0.0140001773834229,TRUE,"","rule"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,2,1,0.333333333333333,0.333333333333333,0.344444444444444,0.333333333333333,0.327272727272727,0.333333333333333,0,NA,23.0258509299405,1.33333333333333,1,1,2.23606797749979,5,1.02264588285275,0.0110609531402588,TRUE,"","rule"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,2,1,0.5,0.5,0.509523809523809,0.5,0.502331002331002,0.5,0.25,NA,1.02859606544738,0.617218016335966,NA,1,2.23606797749979,5,1.02264588285275,0.00310397148132324,TRUE,"","rule"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,2,1,0.222222222222222,0.222222222222222,0.161904761904762,0.222222222222222,0.185897435897436,0.222222222222222,-0.166666666666667,NA,1.13031849786743,0.687483670127945,NA,1,2.23606797749979,5,1.02264588285275,0.000307083129882812,TRUE,"","rule"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,2,2,0.888888888888889,0.888888888888889,0.904761904761905,0.888888888888889,0.882051282051282,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222,1,1,1.45407538099083,5,1.02264588285275,0.025001049041748,TRUE,"","rule"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,2,2,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.616320017001678,0.323962438218121,NA,1,1.45407538099083,5,1.02264588285275,0.0280330181121826,TRUE,"","rule"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,2,2,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.70180590991978,0.399350927897519,NA,1,1.45407538099083,5,1.02264588285275,0.0145320892333984,TRUE,"","rule"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,2,2,0.444444444444444,0.444444444444444,0.587878787878788,0.444444444444444,0.444741532976827,0.444444444444444,0.166666666666667,NA,19.1882091082837,1.11111111111111,1,1,2.23606797749979,5,1.02264588285275,0.0111939907073975,TRUE,"","rule"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,2,2,0.444444444444444,0.444444444444444,0.448148148148148,0.444444444444444,0.432323232323232,0.444444444444444,0.166666666666667,NA,1.04372181602201,0.635249564382333,NA,1,2.23606797749979,5,1.02264588285275,0.0028388500213623,TRUE,"","rule"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,2,2,0.444444444444444,0.444444444444444,0.369047619047619,0.444444444444444,0.366666666666667,0.444444444444444,0.166666666666667,NA,1.12041845123035,0.676572947050757,NA,1,2.23606797749979,5,1.02264588285275,0.000268936157226562,TRUE,"","rule"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,2,3,0.833333333333333,0.833333333333333,0.857142857142857,0.833333333333333,0.830769230769231,0.833333333333333,0.75,NA,2.16458101021529,0.258503401360544,7,1,1.12851884524771,2,1.02264588285275,0.0251779556274414,TRUE,"","rule"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,2,3,0.722222222222222,0.722222222222222,0.726190476190476,0.722222222222222,0.712820512820513,0.722222222222222,0.583333333333333,NA,0.68912559324913,0.388197121660204,NA,1,1.12851884524771,2,1.02264588285275,0.0160219669342041,TRUE,"","rule"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,2,3,0.722222222222222,0.722222222222222,0.741666666666667,0.722222222222222,0.722943722943723,0.722222222222222,0.583333333333333,NA,0.835653835825486,0.488460225816105,NA,1,1.12851884524771,2,1.02264588285275,0.0138211250305176,TRUE,"","rule"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,2,3,0.666666666666667,0.666666666666667,0.679365079365079,0.666666666666667,0.66977466977467,0.666666666666667,0.5,NA,11.5129254649702,0.666666666666667,1,1,2.23606797749979,5,1.02264588285275,0.0105609893798828,TRUE,"","rule"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,2,3,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.416666666666667,NA,0.995637275485257,0.592676905809605,NA,1,2.23606797749979,5,1.02264588285275,0.00382208824157715,TRUE,"","rule"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,2,3,0.388888888888889,0.388888888888889,0.259259259259259,0.388888888888889,0.311111111111111,0.388888888888889,0.0833333333333334,NA,1.08963154244413,0.662260657984636,NA,1,2.23606797749979,5,1.02264588285275,0.000298023223876953,TRUE,"","rule"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,2,4,0.777777777777778,0.777777777777778,0.819444444444444,0.777777777777778,0.782539682539683,0.777777777777778,0.666666666666667,NA,2.23707799497578,0.333333333333333,3,1,1.02,2,1.02264588285275,0.0269989967346191,TRUE,"","rule"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,2,4,0.777777777777778,0.777777777777778,0.819444444444444,0.777777777777778,0.782539682539683,0.777777777777778,0.666666666666667,NA,0.651345298489787,0.356665456281634,NA,1,1.02,2,1.02264588285275,0.0297200679779053,TRUE,"","rule"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,2,4,0.833333333333333,0.833333333333333,0.857142857142857,0.833333333333333,0.830769230769231,0.833333333333333,0.75,NA,0.696460654799097,0.397294214905085,NA,1,1.02,2,1.02264588285275,0.013538122177124,TRUE,"","rule"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,2,4,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,NA,11.5129254649702,0.666666666666667,1,1,2.23606797749979,5,1.02264588285275,0.0111379623413086,TRUE,"","rule"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,2,4,0.777777777777778,0.777777777777778,0.782539682539683,0.777777777777778,0.776612276612277,0.777777777777778,0.666666666666667,NA,0.800622218612068,0.453007501270998,NA,1,2.23606797749979,5,1.02264588285275,0.00303912162780762,TRUE,"","rule"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,2,4,0.277777777777778,0.277777777777778,0.424242424242424,0.277777777777778,0.284313725490196,0.277777777777778,-0.0833333333333333,NA,1.07555839266378,0.652589452358268,NA,1,2.23606797749979,5,1.02264588285275,0.000506162643432617,TRUE,"","rule"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,2,5,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,0.242825214129499,0.140589569160998,7,1,1.23703769049542,2,1.02264588285275,0.0269560813903809,TRUE,"","rule"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,2,5,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.637154411753832,0.345677261324475,NA,1,1.23703769049542,2,1.02264588285275,0.0170140266418457,TRUE,"","rule"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,2,5,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.750229858145077,0.430964429524383,NA,1,1.23703769049542,2,1.02264588285275,0.0143380165100098,TRUE,"","rule"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,2,5,0.611111111111111,0.611111111111111,0.623809523809524,0.611111111111111,0.614219114219114,0.611111111111111,0.416666666666667,NA,13.4317463757986,0.777777777777778,1,1,2.23606797749979,5,1.02264588285275,0.0114679336547852,TRUE,"","rule"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,2,5,0.388888888888889,0.388888888888889,0.511904761904762,0.388888888888889,0.42002442002442,0.388888888888889,0.0833333333333334,NA,1.06664757656379,0.649344178208319,NA,1,2.23606797749979,5,1.02264588285275,0.00286984443664551,TRUE,"","rule"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,2,5,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.513888888888889,0.555555555555556,0.333333333333333,NA,1.04541641332818,0.630393845482698,NA,1,2.23606797749979,5,1.02264588285275,0.000274896621704102,TRUE,"","rule"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,3,1,0.833333333333333,0.833333333333333,0.849206349206349,0.833333333333333,0.837218337218337,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333,1,1,1.12851884524771,2,1.0214242606478,0.0228259563446045,TRUE,"","rule"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,3,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,0.623943769190395,0.335424712843848,NA,1,1.12851884524771,2,1.0214242606478,0.0159962177276611,TRUE,"","rule"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,3,1,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.802414355726583,0.472265706406995,NA,1,1.12851884524771,2,1.0214242606478,0.0145421028137207,TRUE,"","rule"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,3,1,0.388888888888889,0.388888888888889,0.388888888888889,0.388888888888889,0.335185185185185,0.388888888888889,0.0833333333333334,NA,1.14616661997539,0.669410150891632,9,1,2.23606797749979,5,1.0214242606478,0.0112309455871582,TRUE,"","rule"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,3,1,0.388888888888889,0.388888888888889,0.361111111111111,0.388888888888889,0.333333333333333,0.388888888888889,0.0833333333333334,NA,1.19560789406185,0.711516936667474,NA,1,2.23606797749979,5,1.0214242606478,0.00290608406066895,TRUE,"","rule"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,3,1,0.0555555555555556,0.0555555555555556,0.037037037037037,0.0555555555555556,0.0444444444444444,0.0555555555555556,-0.416666666666667,NA,1.10813173237057,0.674877805179326,NA,1,2.23606797749979,5,1.0214242606478,0.000274896621704102,TRUE,"","rule"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,3,2,0.833333333333333,0.833333333333333,0.888888888888889,0.833333333333333,0.822222222222222,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333,1,1,1.23703769049542,2,1.0214242606478,0.0254290103912354,TRUE,"","rule"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,3,2,1,1,1,1,1,1,1,NA,0.540467913312173,0.278862228598778,NA,1,1.23703769049542,2,1.0214242606478,0.0167381763458252,TRUE,"","rule"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,3,2,0.611111111111111,0.611111111111111,0.592592592592593,0.611111111111111,0.585185185185185,0.611111111111111,0.416666666666667,NA,0.877856098622386,0.520037063737459,NA,1,1.23703769049542,2,1.0214242606478,0.0125341415405273,TRUE,"","rule"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,3,2,0.388888888888889,0.388888888888889,0.466666666666667,0.388888888888889,0.285714285714286,0.388888888888889,0.0833333333333334,NA,4.51407210277888,0.577777777777778,5,1,2.23606797749979,5,1.0214242606478,0.0101580619812012,TRUE,"","rule"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,3,2,0.333333333333333,0.333333333333333,0.350793650793651,0.333333333333333,0.33993783993784,0.333333333333333,0,NA,1.15940365043529,0.710483294101026,NA,1,2.23606797749979,5,1.0214242606478,0.0028228759765625,TRUE,"","rule"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,3,2,0.555555555555556,0.555555555555556,0.737179487179487,0.555555555555556,0.505764411027569,0.555555555555556,0.333333333333333,NA,1.07600469464429,0.648066608629616,NA,1,2.23606797749979,5,1.0214242606478,0.000241994857788086,TRUE,"","rule"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,3,3,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222,1,1,1.34555653574313,2,1.0214242606478,0.0231828689575195,TRUE,"","rule"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,3,3,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.640514842825649,0.349593813875567,NA,1,1.34555653574313,2,1.0214242606478,0.0164029598236084,TRUE,"","rule"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,3,3,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.749025817581482,0.42752763577568,NA,1,1.34555653574313,2,1.0214242606478,0.0141260623931885,TRUE,"","rule"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,3,3,0.444444444444444,0.444444444444444,0.5,0.444444444444444,0.461904761904762,0.444444444444444,0.166666666666667,NA,19.1882091082837,1.11111111111111,1,1,2.23606797749979,5,1.0214242606478,0.0108749866485596,TRUE,"","rule"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,3,3,0.611111111111111,0.611111111111111,0.638888888888889,0.611111111111111,0.612698412698413,0.611111111111111,0.416666666666667,NA,0.989418518575333,0.59408638931025,NA,1,2.23606797749979,5,1.0214242606478,0.00271511077880859,TRUE,"","rule"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,3,3,0.5,0.5,0.5,0.5,0.5,0.5,0.25,NA,1.04048823438445,0.626867347994573,NA,1,2.23606797749979,5,1.0214242606478,0.000256061553955078,TRUE,"","rule"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,3,4,0.777777777777778,0.777777777777778,0.791666666666667,0.777777777777778,0.771428571428571,0.777777777777778,0.666666666666667,NA,5.86254842720092,0.407407407407407,3,1,1.56259422623854,5,1.0214242606478,0.0242772102355957,TRUE,"","rule"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,3,4,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.625,0.666666666666667,0.5,NA,0.738745077553614,0.428852315138393,NA,1,1.56259422623854,5,1.0214242606478,0.0287420749664307,TRUE,"","rule"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,3,4,0.666666666666667,0.666666666666667,0.674603174603175,0.666666666666667,0.646316646316646,0.666666666666667,0.5,NA,0.863033851488079,0.515047710552139,NA,1,1.56259422623854,5,1.0214242606478,0.0133521556854248,TRUE,"","rule"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,3,4,0.444444444444444,0.444444444444444,0.623809523809524,0.444444444444444,0.4253663003663,0.444444444444444,0.166666666666667,NA,19.1882091082837,1.11111111111111,1,1,2.23606797749979,5,1.0214242606478,0.0109992027282715,TRUE,"","rule"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,3,4,0.277777777777778,0.277777777777778,0.273809523809524,0.277777777777778,0.271794871794872,0.277777777777778,-0.0833333333333333,NA,1.16095728692175,0.716493756952944,NA,1,2.23606797749979,5,1.0214242606478,0.00261116027832031,TRUE,"","rule"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,3,4,0.555555555555556,0.555555555555556,0.542328042328042,0.555555555555556,0.510683760683761,0.555555555555556,0.333333333333333,NA,1.04289889825737,0.625906305192399,NA,1,2.23606797749979,5,1.0214242606478,0.000236988067626953,TRUE,"","rule"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,3,5,0.833333333333333,0.833333333333333,0.83015873015873,0.833333333333333,0.827894327894328,0.833333333333333,0.75,NA,2.22470802197071,0.292011019283747,11,1,1.56259422623854,5,1.0214242606478,0.0250411033630371,TRUE,"","rule"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,3,5,0.833333333333333,0.833333333333333,0.85,0.833333333333333,0.831168831168831,0.833333333333333,0.75,NA,0.693718621661754,0.386724977165222,NA,1,1.56259422623854,5,1.0214242606478,0.0165839195251465,TRUE,"","rule"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,3,5,0.777777777777778,0.777777777777778,0.773809523809524,0.777777777777778,0.764102564102564,0.777777777777778,0.666666666666667,NA,0.827615636351283,0.484446511476592,NA,1,1.56259422623854,5,1.0214242606478,0.015160083770752,TRUE,"","rule"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,3,5,0.555555555555556,0.555555555555556,0.583333333333333,0.555555555555556,0.541666666666667,0.555555555555556,0.333333333333333,NA,2.75962526455826,0.64172335600907,7,1,2.23606797749979,5,1.0214242606478,0.0119788646697998,TRUE,"","rule"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,3,5,0.611111111111111,0.611111111111111,0.604761904761905,0.611111111111111,0.604895104895105,0.611111111111111,0.416666666666667,NA,0.942534732385319,0.557905306442728,NA,1,2.23606797749979,5,1.0214242606478,0.00278997421264648,TRUE,"","rule"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,3,5,0.444444444444444,0.444444444444444,0.418518518518519,0.444444444444444,0.416161616161616,0.444444444444444,0.166666666666667,NA,1.08356425268373,0.657836911728909,NA,1,2.23606797749979,5,1.0214242606478,0.000271081924438477,TRUE,"","rule"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,4,1,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222,1,1,1.23703769049542,2,1.02203697718739,0.0236690044403076,TRUE,"","rule"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,4,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.645996117384304,0.345966593257856,NA,1,1.23703769049542,2,1.02203697718739,0.0167889595031738,TRUE,"","rule"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,4,1,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,0.80416528995031,0.474247023695635,NA,1,1.23703769049542,2,1.02203697718739,0.0137898921966553,TRUE,"","rule"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,4,1,0.444444444444444,0.444444444444444,0.416666666666667,0.444444444444444,0.372222222222222,0.444444444444444,0.166666666666667,NA,1.14956732465138,0.714677640603567,9,1,2.23606797749979,5,1.02203697718739,0.0115108489990234,TRUE,"","rule"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,4,1,0.5,0.5,0.518518518518518,0.5,0.481481481481482,0.5,0.25,NA,1.05720544857129,0.642683326601932,NA,1,2.23606797749979,5,1.02203697718739,0.00269889831542969,TRUE,"","rule"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,4,1,0.333333333333333,0.333333333333333,0.466666666666667,0.333333333333333,0.366161616161616,0.333333333333333,0,NA,1.04493563514567,0.631529442627233,NA,1,2.23606797749979,5,1.02203697718739,0.000379085540771484,TRUE,"","rule"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,4,2,0.888888888888889,0.888888888888889,0.904761904761905,0.888888888888889,0.882051282051282,0.888888888888889,0.833333333333333,NA,2.04743244488352,0.197530864197531,3,1,1.45407538099083,5,1.02203697718739,0.0250320434570312,TRUE,"","rule"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,4,2,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,0.605376437372264,0.33213185778138,NA,1,1.45407538099083,5,1.02203697718739,0.0269441604614258,TRUE,"","rule"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,4,2,0.722222222222222,0.722222222222222,0.734920634920635,0.722222222222222,0.725330225330225,0.722222222222222,0.583333333333333,NA,0.84620632356711,0.508851018897023,NA,1,1.45407538099083,5,1.02203697718739,0.0135328769683838,TRUE,"","rule"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,4,2,0.333333333333333,0.333333333333333,0.211538461538462,0.333333333333333,0.242105263157895,0.333333333333333,0,NA,1.12415143444022,0.702947845804989,7,1,2.23606797749979,5,1.02203697718739,0.0103011131286621,TRUE,"","rule"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,4,2,0.277777777777778,0.277777777777778,0.335978835978836,0.277777777777778,0.274786324786325,0.277777777777778,-0.0833333333333333,NA,1.23814360628233,0.763593724525738,NA,1,2.23606797749979,5,1.02203697718739,0.00295495986938477,TRUE,"","rule"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,4,2,0.388888888888889,0.388888888888889,0.377777777777778,0.388888888888889,0.361952861952862,0.388888888888889,0.0833333333333334,NA,1.08488231593678,0.65683149047002,NA,1,2.23606797749979,5,1.02203697718739,0.000277042388916016,TRUE,"","rule"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,4,3,0.833333333333333,0.833333333333333,0.857142857142857,0.833333333333333,0.830769230769231,0.833333333333333,0.75,NA,0.332491860466311,0.213333333333333,5,1,1.34555653574313,2,1.02203697718739,0.0239748954772949,TRUE,"","rule"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,4,3,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,0.640409462015797,0.338734636389016,NA,1,1.34555653574313,2,1.02203697718739,0.0164358615875244,TRUE,"","rule"
